#=================================================================
# O365 Personal - Try
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Free Revenue, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
,Paid Orders_SJ (Visit),Free Revenue,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
7c6c79f6ada64720934ccef39c7f529f,0,0,3,0,1,0,1,2,3,0,0,0,828.6666666666666,21.5,28,0,0,0,0,1,0,0
514dd2b313e5426aaeee681b88ff2e5a,0,0,3,0,1,0,1,1,3,0,0,0,55,,17,0,0,0,0,1,0,0
8d23598c046f473ca8165078913e5f35,0,0,3,0,1,0,1,1,1,2,0,0,26,,5,0,0,0,0,0,0,0
ebdd063c7131451ba7c7056872b22d99,0,0,3,0,1,0,1,1,1,0,1,0,18.666666666666668,,8,0,0,0,0,0,0,0
ea3de1af49f1484f8da3c43a3a47c378,0,0,3,0,1,0,1,0,2,0,0,0,1552.3333333333333,142.5,144,0,0,0,0,1,0,0
359818f4dae24dfb9c2b29a4343ef0d4,0,0,3,0,1,0,0,3,3,0,0,0,324.5,,29,0,0,0,1,0,0,0
426f436add9d4b8c9e99efdc66b404fc,0,0,3,0,1,0,0,2,3,0,0,0,871.6666666666666,56.5,137,0,4,0,0,1,0,0
66ee65da3f314c68b807b5d7b0ac36af,0,0,3,0,1,0,0,2,3,0,0,0,241.66666666666666,28,69,0,1,0,0,0,0,0
3a5e397596bb40999e8327d5eeb71427,0,0,3,0,1,0,0,2,0,3,0,0,1378.3333333333333,121.5,64,0,0,0,0,0,0,0
bf32e2190e0a4b16b59f694e8a7ba1b4,0,0,3,0,1,0,0,1,3,0,0,0,103,,3,0,0,0,0,0,0,0
6a146170f75d45339b264ea59bb1e831,0,0,3,0,1,0,0,1,2,0,0,1,17.5,,3,0,0,0,0,0,0,0
f47b8b716547431a9728f1b595b5b1d0,0,0,3,0,1,0,0,1,2,0,0,0,497.3333333333333,,25,0,0,0,0,0,0,0
c1aa472b985a4aaf8a34ad265c2c6a1f,0,0,3,0,1,0,0,1,1,2,0,0,120.66666666666667,67.33333333333333,44,0,0,0,0,0,0,0
9c8df2a49ab9449cb563d36d241bbddf,0,0,3,0,1,0,0,1,1,0,2,0,2905.6666666666665,443.3333333333333,120,1,4,1,0,0,0,0
fb9c741a81374d87a7ce470993fb2d2b,0,0,3,0,1,0,0,0,2,0,0,0,146,2,30,0,1,0,0,0,0,0
0ecfdb2a1d3d48b9bbd4add2e9f6a0f5,0,0,2,1,0,2,0,0,0,0,2,0,96,,9,0,0,0,0,0,0,0
830d463ce8da44cbac940b8abae80749,0,0,2,1,0,1,1,0,1,0,1,0,680.5,821,155,0,0,0,0,1,0,0
fc4fb2041160490fa34299bcdb15f421,0,0,2,1,0,1,0,1,1,0,1,0,368,21,91,0,0,0,0,0,0,0
aa0beb12983f47f7abb9358948d933ed,0,0,2,1,0,1,0,0,1,0,1,0,9.5,,3,0,0,0,0,0,0,0
4561753accaa4e499bfea31a677e3031,0,0,2,1,0,0,2,0,2,0,0,0,2871,1771,104,0,6,1,0,4,0,0
f7eca0d148ae4bc88312e7574c557b6e,0,0,2,1,0,0,2,0,2,0,0,0,731,26,31,0,0,0,0,0,0,0
c1ab3443ee27485a9ce7d16baab713a3,0,0,2,1,0,0,2,0,2,0,0,0,545,,1,0,0,0,0,0,0,0
7e127680e25c4e04b97e57b6afc2f725,0,0,2,1,0,0,2,0,2,0,0,0,79,18.5,98,0,0,0,0,0,0,0
00cc298959954354be54f5654da67a16,0,0,2,1,0,0,2,0,2,0,0,0,75,,66,0,0,0,0,2,0,0
ff45fc9e7d8841378ebb77ec18af4345,0,0,2,1,0,0,2,0,2,0,0,0,42.5,42,3,0,0,0,0,0,0,0
ccc5107f7eb24f7da08d9d19aaed2a56,0,0,2,1,0,0,2,0,1,1,0,0,375.5,18,43,0,0,0,0,0,0,0
d106576d36f646689ccbbcfd580aff67,0,0,2,1,0,0,2,0,1,1,0,0,10,6,8,0,0,0,0,0,0,0
118d21e36307494ea34e384fe645a0ae,0,0,2,1,0,0,2,0,0,2,0,0,336,118,56,0,0,0,0,0,0,0
b73756c583fe4e779219fce1f622c698,0,0,2,1,0,0,2,0,0,1,0,0,1305,,19,1,0,1,0,0,0,0
